"Timestamp","How old are you?","What are your pronouns?","Where are you from?","Where in Italy are you studying/did you study?","Are you an off-site student?","What is your current position?","Is bioinformatics the main focus of your studies?","What is your current degree area? Please select the closest answer that applies. ","Have you ever heard about bioinformatics?","How would you describe bioinformatics in 3 words? Please, write 3 words separated by a comma in small letters, without using any special characters.","Have you ever taken a course in computational biology/bioinformatics?","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [Academia]","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [Industry - Research & Development]","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [Industry - Other (e.g. Data Analyst, Data Scientist, Business & Marketing, ...)]","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [IRCSS (Istituto di Ricovero e Cura a Carattere Scientifico) and hospitals]","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [Science Communication]","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [Teaching]","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [Entrepreneurship]","In your opinion, on a scale of 1 (very improbable) to 5 (most likely), where does a bioinformatician work? [Editorial and publishing services]","On a scale of 1 (very little) to 5 (a lot), how much do you think bioinformatics is involved in the following activities? [Development of new drugs]","On a scale of 1 (very little) to 5 (a lot), how much do you think bioinformatics is involved in the following activities? [Diagnostics]","On a scale of 1 (very little) to 5 (a lot), how much do you think bioinformatics is involved in the following activities? [Characterisation of diseases]","On a scale of 1 (very little) to 5 (a lot), how much do you think bioinformatics is involved in the following activities? [Software development]","On a scale of 1 (very little) to 5 (a lot), how much do you think bioinformatics is involved in the following activities? [Data analysis]","In which university do/did you study or are you doing your PhD?","Which is your ""Classe di laurea""?","In which language is/was your bachelor’s programme held?","In which language is/was your master’s programme held?","Was language an important factor when choosing your degree programme?","If you did an internship abroad during your degree programme, do you think that your knowledge and skills were comparable to those of other international colleagues?","If your answer was “Yes, I felt better trained than other international colleagues”, which skill has made you stand out? ","If your answer was “No, I had the impression that they were better prepared than me”, which shortcoming has hindered you?","How did you discover bioinformatics as a career ?","What is the main reason why you chose a career in bioinformatics?","Do you think your training as a bioinformatician has prepared you to achieve your career goals?","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Bioinformatics algorithms (Genome assembly, alignment, variant calling, …)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Analysis of genomics data]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Analysis of transcriptomics data]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Analysis of proteomics data]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Analysis of metabolomics data]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Structural bioinformatics]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Database development]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Microscopy and imaging data analysis]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Network & systems biology]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Phylogenetics]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Drug design & development]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Mathematical modelling]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Software & tools development]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Statistics and probability]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following areas? Please select only one answer per row. [Artificial intelligence (machine learning and deep learning)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [Programming languages (R, Bash, Python, C++, …)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [SQL/NoSQL database development]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [High Performance Computing cluster usage]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [LINUX environment usage]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [Version control systems usage (GitHub, GitLab, …)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [Workflow languages (Nextflow, Snakemake, WDL, …)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [Containers usage (Docker, Singularity, …)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [Package management systems (Conda, …)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [IDE usage (Visual Studio Code, Pycharm, RStudio, …)]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [Statistical/Benchmarking analyses]","On a scale of 1 (very little) to 5 (a lot), how much do you think that your university training prepared you about the following hard skills? Please select only one answer per row. [Data FAIRness]","If you have already graduated, is there anything you found out after completing your degree programme that you would have liked to have known beforehand?","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [Academia]","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [Industry - Research & Development]","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [Industry - Other (e.g. Data Analyst, Data Scientist, Business & Marketing, ...)]","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [IRCSS (Istituto di Ricovero e Cura a Carattere Scientifico) and hospitals]","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [Science Communication]","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [Teaching]","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [Entrepreneurship]","On a scale of 1 (very improbable) to 5 (most likely), where would you like to work when you finish your training as a bioinformatician?  [Editorial and publishing services]","Where in the world do you see yourself working? Select one or multiple answers.","Do you think that a mentoring program could help you in better design your career path?","How did you come across this survey?","Had you heard about ISCB before this survey?","Had you heard about RSG-Italy before this survey?","Your comments/advice:"
"2022/03/25 10:06:33 am CET","19-22","She/her","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Master's student","Yes","","","","","","","","","","","","","","","","","","University of Verona","LM-18 Informatica (Verona)","Italian","English","No, I think the value of the degree does not change","I do not know, I participated in an Italian internship","","","Outside academic environment","I enjoy the interdisciplinarity","No, my training was unsatisfactory but I still want to pursue a career in bioinformatics","5","1","1","1","1","2","5","3","1","1","1","2","4","2","5","4","4","3","3","2","1","1","3","5","1","1","","2","5","4","5","3","1","4","1","Italy;Europe;North America","Yes, I feel confused about job opportunities","From my University professors","No","No",""
"2022/03/25 10:07:01 am CET","23-26","She/her","Central Italy (Toscana, Umbria, Lazio, Marche)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Yes","Master's student","Yes","","","","","","","","","","","","","","","","","","University of Trieste","Other","English","English","Yes, I think the language is a critical factor, and I think English is better","I do not know, I participated in an Italian internship","Interdisciplinary, team work, able to present my work to other people","","Friends/Family members","I enjoy the interdisciplinarity","Yes, but I believe I need additional training","3","3","3","3","3","2","2","2","3","2","2","4","4","4","5","5","3","5","5","5","3","3","5","5","2","3","","1","3","2","3","1","1","1","1","Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 10:10:54 am CET","27-30","He/him","Europe","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Master's student","Yes","","","","","","","","","","","","","","","","","","University of Verona","LM-18 Informatica (Verona)","Italian","English","No, I think the value of the degree does not change","I do not know, I have not done my curricular internship yet","","","Outside academic environment","I enjoy the interdisciplinarity","No, my training was unsatisfactory but I still want to pursue a career in bioinformatics","4","4","1","1","1","2","5","3","1","1","1","2","4","2","5","4","4","1","3","2","1","1","3","5","1","1","","2","5","4","5","3","1","3","1","Italy;Europe","Yes, I feel confused about job opportunities","From my University professors","No","No",""
"2022/03/25 10:31:58 am CET","23-26","He/him","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Yes","Master's student","Yes","","","","","","","","","","","","","","","","","","University of Bologna","Other","English","English","Yes, I think the language is a critical factor, and I think English is better","I do not know, I have not done internships at all","","","University courses","I enjoy coding","Yes, but I believe I need additional training","4","4","4","2","1","3","1","1","1","2","1","3","2","5","4","5","1","1","3","1","1","1","1","1","1","1","","4","4","2","2","2","1","2","2","Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 10:42:35 am CET","23-26","She/her","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Master's student","Yes","","","","","","","","","","","","","","","","","","University of Bologna","L-02 Biotecnologie (Rome La Sapienza)","English","English","Yes, I think the language is a critical factor, and I think English is better","No, I had the impression that they were better prepared than me","","","Outside academic environment","I wanted to work in health research","Yes, I feel confident about my knowledge and skills","4","4","4","1","1","4","1","2","5","4","1","1","1","5","1","4","1","1","4","1","1","1","1","4","1","1","","5","1","1","4","1","3","1","1","Europe;North America","No, I have a clear idea about my career goals","From friends/colleagues","No","No",""
"2022/03/25 10:43:07 am CET","23-26","She/her","Northern-West Italy (Valle d'Aosta, Liguria, Lombardia, Piemonte)","Northern-West Italy (Valle d'Aosta, Liguria, Lombardia, Piemonte)","No","PhD student (either in academia or industry)","Yes","","","","","","","","","","","","","","","","","","University of Torino","LM-8 Biotecnologie industriali (Trento, Milano)","Italian","English","Yes, I think the language is a critical factor, and I think English is better","Yes, I felt better trained than other international colleagues","Baisc biological knowledge","","University courses","High job demand","Yes, but I believe I need additional training","2","2","5","1","1","4","1","2","3","3","5","3","1","3","1","4","1","1","4","1","1","1","1","2","3","2","Basically all the things I gave a low score in the previous question. All those topics I have learnt them in my first year of work and I wish I have had a bit of introduction during university","4","4","2","5","2","3","1","1","Italy;Europe","Yes, I feel confused about job opportunities","From friends/colleagues","Yes","Yes",""
"2022/03/25 10:47:59 am CET","Over 35","He/him","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-West Italy (Valle d'Aosta, Liguria, Lombardia, Piemonte)","No","Employed outside academia (company, start-up, spin-off, …)","No","Life Sciences (Biology/Biotechnology)","Yes, I'm familiar with the term","functional genomics, programming, statistical analysis","Yes","4","4","4","4","3","3","4","3","4","4","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Other","Yes","No",""
"2022/03/25 10:48:57 am CET","23-26","He/him","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Master's student","Yes","","","","","","","","","","","","","","","","","","University of Verona","LM-18 Informatica (Verona)","Italian","English","Yes, I think the language is a critical factor, and I think English is better","I do not know, I have not done internships at all","","","High school courses","High job demand","Yes, but I believe I need additional training","4","5","5","4","3","3","5","5","5","3","1","2","4","2","3","5","5","2","4","4","1","1","3","5","4","3","","1","5","5","5","3","3","2","1","Italy;Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 11:52:48 am CET","27-30","She/her","Europe","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","PhD student (either in academia or industry)","Yes","","","","","","","","","","","","","","","","","","University of Bologna","LM-6 Biologia (Roma Tor Vergata, Bologna)","Italian","English","Yes, I think the language is a critical factor, and I think English is better","Yes, I felt better trained than other international colleagues","Ability to work independently","","Friends/Family members","I enjoy the interdisciplinarity","Yes, I feel confident about my knowledge and skills","3","2","1","1","1","5","2","1","1","3","3","4","4","3","3","4","1","2","4","3","1","1","3","1","2","3","","4","3","2","1","1","1","2","1","Europe;North America","No, I have a clear idea about my career goals","RSG-Italy Facebook group","Yes","Yes",""
"2022/03/25 1:42:09 pm CET","19-22","He/him","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Yes","Master's student","Yes","","","","","","","","","","","","","","","","","","University of Verona","Other","Italian","English","I do not know, I have not finished my studies yet, and I cannot evaluate","I do not know, I participated in an Italian internship","","","University courses","I enjoy the interdisciplinarity","I do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","","2","2","4","4","4","2","3","2","Italy;Europe;North America","No, I have a clear idea about my career goals","From friends/colleagues","No","No",""
"2022/03/25 1:48:27 pm CET","23-26","She/her","Europe","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Master's student","No","Mathematics/Statistics","Yes, I'm familiar with the term","Informatics, chemistry, biology ","No","5","5","4","5","2","3","3","2","2","3","3","3","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From friends/colleagues","No","No",""
"2022/03/25 2:10:26 pm CET","19-22","She/her","Southern Italy (Abruzzo, Molise, Campania, Puglia, Basilicata, Calabria)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","I’m doing my bachelor’s, master’s, or PhD programme abroad","L-31Scienze e tecnologie informatiche (Verona)","Italian","I have not started my master's programme yet","I do not know, I have not finished my studies yet, and I cannot evaluate","I do not know, I participated in an Italian internship","","","Friends/Family members","I enjoy the interdisciplinarity","I do not know, I have not finished my studies yet","3","3","2","2","2","2","2","2","2","2","1","1","2","2","1","3","3","1","2","1","1","2","2","2","1","1","","3","4","5","3","3","2","2","3","Italy;Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","Yes",""
"2022/03/25 2:23:06 pm CET","19-22","He/him","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Yes","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","University of Verona","Other","Italian","I have not started my master's programme yet","I do not know, I have not finished my studies yet, and I cannot evaluate","I do not know, I have not done internships at all","","","Friends/Family members","I enjoy coding","I do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","5","5","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","2","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","4","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","3","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","","1","4","4","4","2","1","1","1","Italy;Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 2:23:19 pm CET","19-22","She/her","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","No","Life Sciences (Biology/Biotechnology)","Yes, I'm familiar with the term","Future, biology, research","No","1","4","5","4","3","2","2","3","3","2","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From friends/colleagues","No","No",""
"2022/03/25 2:29:31 pm CET","19-22","He/him","Europe","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","University of Verona","L-31Scienze e tecnologie informatiche (Verona)","Italian","Italian","Yes, I think the language is a critical factor, and I think English is better","I do not know, I have not done internships at all","","","Friends/Family members","I wanted to work in health research","Yes, but I believe I need additional training","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","5","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","5","4","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","","3","5","3","4","3","3","2","2","Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 2:39:06 pm CET","19-22","She/her","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","University of Verona","L-31Scienze e tecnologie informatiche (Verona)","Italian","English","Yes, I think the language is a critical factor, and I think English is better","I do not know, I have not done internships at all","","","University courses","I wanted to work in health research","Yes, but I believe I need additional training","3","2","2","2","2","2","2","2","1","2","1","1","2","2","1","3","2","1","1","1","1","1","1","2","1","1","","2","5","2","5","4","1","1","1","Italy;Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 2:41:21 pm CET","19-22","She/her","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","No","Life Sciences (Biology/Biotechnology)","Yes, but I'm not familiar with the term","innovative, complete, ","No","2","3","1","2","1","3","2","2","3","4","3","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RSG-Italy Telegram channel","No","No",""
"2022/03/25 2:43:00 pm CET","23-26","He/him","Northern-West Italy (Valle d'Aosta, Liguria, Lombardia, Piemonte)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Yes","PhD student (either in academia or industry)","No","Life Sciences (Biology/Biotechnology)","Yes, I'm familiar with the term","algorithms,programming,tools","Yes","4","4","4","4","3","3","4","1","5","5","5","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RSG-Italy Telegram channel","Yes","Yes",""
"2022/03/25 2:43:06 pm CET","23-26","She/her","Europe","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","University of Verona","LM-18 Informatica (Verona)","Italian","English","Yes, I think the language is a critical factor, and I think English is better","I do not know, I have not done internships at all","","i think it depends on how you live the experience ","Outside academic environment","I wanted to work in health research","I do not know, I have not finished my studies yet","4","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","4","4","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","3","4","2","do not know, I have not finished my studies yet","2","4","1","2","1","1","1","2","2","3","1","","5","5","2","5","2","4","4","1","Europe","Yes, I feel confused about job opportunities","RSG-Italy Telegram channel","Yes","Yes",""
"2022/03/25 2:46:48 pm CET","19-22","She/her","Northern-West Italy (Valle d'Aosta, Liguria, Lombardia, Piemonte)","Northern-West Italy (Valle d'Aosta, Liguria, Lombardia, Piemonte)","No","Bachelor’s student","No","Engineering","Yes, I'm familiar with the term","Technology, health, future","No","4","5","3","2","2","1","2","1","3","2","4","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From friends/colleagues","No","Yes",""
"2022/03/25 2:51:33 pm CET","19-22","She/her","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","University of Verona","Other","Italian, with some courses in English","Italian, with some courses in English","Yes, I think the language is a critical factor, and I think English is better","Yes, I think that our skills were similar","","","Friends/Family members","Other","Yes, but I believe I need additional training","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","4","4","do not know, I have not finished my studies yet","3","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","4","4","do not know, I have not finished my studies yet","4","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","3","5","I do not know, I have not finished my studies yet","4","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","","2","3","2","4","3","2","2","4","Italy","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 3:05:09 pm CET","23-26","Me","Africa","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","No","Computer Science","Yes, I'm familiar with the term","Wide field ","Yes","5","5","3","2","3","2","1","1","2","3","3","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From friends/colleagues","No","No",""
"2022/03/25 3:10:52 pm CET","23-26","She/her","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Employed in other academic positions (research assistant, facility technician, …)","Yes","","","","","","","","","","","","","","","","","","University of Verona","Other","Italian","English","Yes, I think the language is a critical factor, and I think English is better","I do not know, I participated in an Italian internship","","","University courses","Other","No, my training was unsatisfactory but I still want to pursue a career in bioinformatics","2","2","1","1","1","2","1","1","3","1","1","1","3","1","2","3","2","1","4","1","1","1","1","1","1","1","","1","5","5","5","1","1","1","1","Italy;Europe","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 3:18:29 pm CET","19-22","He/him","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","No","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","University of Verona","L-31Scienze e tecnologie informatiche (Verona)","Italian","I have not started my master's programme yet","I do not know, I have not finished my studies yet, and I cannot evaluate","I do not know, I have not done internships at all","","","University courses","Other","I do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","I do not know, I have not finished my studies yet","","5","3","4","4","2","4","4","1","Italy;Europe;North America;South and Central America;Asia","Yes, I feel confused about job opportunities","From friends/colleagues","No","No",""
"2022/03/25 6:04:10 pm CET","27-30","He/him","Central Italy (Toscana, Umbria, Lazio, Marche)","Central Italy (Toscana, Umbria, Lazio, Marche)","No","PhD student (either in academia or industry)","Yes","","","","","","","","","","","","","","","","","","University of Roma Tor Vergata","LM-6 Biologia (Roma Tor Vergata, Bologna)","Italian","Italian","No, I think the value of the degree does not change","I do not know, I have not done internships at all","","","University courses","I enjoy coding","No, my training was unsatisfactory but I still want to pursue a career in bioinformatics","1","1","1","1","1","3","3","1","1","1","2","1","3","4","1","4","3","3","4","2","1","1","1","2","2","1","","3","4","3","2","2","2","2","1","Italy;Europe","No, I think I will figure it out as I gain experience","RSG-Italy Telegram channel","Yes","Yes",""
"2022/03/25 6:32:46 pm CET","19-22","He/him","Northern-West Italy (Valle d'Aosta, Liguria, Lombardia, Piemonte)","Northern-East Italy (Trentino-Alto Adige, Veneto, Friuli-Venezia Giulia, Emilia-Romagna)","Yes","Bachelor’s student","Yes","","","","","","","","","","","","","","","","","","University of Verona","L-31Scienze e tecnologie informatiche (Verona)","Italian","I have not started my master's programme yet","Yes, I think the language is a critical factor, and I think Italian is better","I do not know, I have not done my curricular internship yet","","","Social media","I wanted to work in health research","Yes, but I believe I need additional training","5","5","5","5","5","5","4","5","5","5","5","3","4","3","4","4","4","4","4","4","4","4","4","4","4","4","","3","4","4","4","2","3","3","3","Italy","Yes, I feel confused about job opportunities","RSG-Italy LinkedIn page","No","No",""
